gender,speed,volume,pitch,english,prompt_class_num
0,0,0,0,"It was clear from the very start that mr. was in command, with a normal-pitched voice that conveyed a powerful and inspiring message number.",0-0-0-0
0,0,0,0,"The speed of speech was balanced, rapid and urgent.",0-0-0-0
0,0,0,0,Could you create a gentlemans-based voice with intermediate intensity volume and level pitch?,0-0-0-0
0,0,0,0,"A virility-specific voice is needed for this project, with the speaker maintaining a consistent ordinary volume and everyday speed of speech.",0-0-0-0
0,0,0,0,"The standard, routine, and ordinary of the speaker's voice had to meet the specific requirements of this brother-specific project, necessitating a search for a voice that can deliver on all fronts.",0-0-0-0
0,0,0,0,Can you create a voice that speaks at a routine rate and has a status quo volume level?,0-0-0-0
0,0,0,0,"Could you provide me with a voice that is distinctly masculinity-sounding, with a usual pitch level and everyday sound volume level?",0-0-0-0
0,0,0,0,The speech was characterized by a booming central loudness.,0-0-0-0
0,0,0,0,"""Can you create a voice with a in general speaking rate, typical volume, and balanced pitch?""",0-0-0-0
0,0,0,0,"Throughout the presentation, the speaker maintained a not too loud volume while speaking at medium tempo speed.",0-0-0-0
0,0,0,0,I kindly request a son-sounding voice with a natural pitch and the presenter's delivery to be common.,0-0-0-0
0,0,0,0,"I require a voice with a ordinary pitch level, natural pace, and median volume volume level, thank you.",0-0-0-0
0,0,0,0,I'm searching for a voice that is both usual decibel level in volume and everyday in pitch.,0-0-0-0
0,0,0,0,"The speaker requested should have a neutral pitch level and medium sound volume, and their man speech should command attention from start to finish.",0-0-0-0
0,0,0,0,"Provide me a voice that is in general, regular intensity, natural, and manning-appropriate.",0-0-0-0
0,0,0,0,"A consistent normative volume, typical range pitch, and central pace speed of speech characterized the speaker's delivery.",0-0-0-0
0,0,0,0,"Seeking assistance in finding a voice with grandfather identity, the presentation flowed at commonly speed.",0-0-0-0
0,0,0,0,The lecturer's medium tempo paced speech maintained a average volume and featured a consistent standard.,0-0-0-0
0,0,0,0,The guys-sounding voice I am seeking must match the everyday pitch used by the speaker.,0-0-0-0
0,0,0,0,"Throughout the speech, the balanced volume volume was maintained by the presenter's delivery with an appropriate boys voice at on average.",0-0-0-0
0,0,0,0,"A voice that is both distinctly manful-sounding and produced at a normative level is what I need you to generate for me, please.",0-0-0-0
0,0,0,0,It is crucial to have a speaker who can adjust their typical volume and on average during their speech.,0-0-0-0
0,0,0,0,"Despite the gravity of the situation, the politician's volume remained median volume during the entire address to the nation.",0-0-0-0
0,0,0,0,"Along with a crisp tone, this speech is characterized by a everyday pitch.",0-0-0-0
0,0,0,0,"Throughout the speech, the speaker maintained a consistent mid-range amplitude volume, speaking clearly and audibly without fluctuations.",0-0-0-0
0,0,0,0,"The presenter requested a voice with a natural flow tempo, rhythmic and soothing to the ears.",0-0-0-0
0,0,0,0,"The speech was delivered with a stable medium, never becoming too quiet or too loud.",0-0-0-0
0,0,0,0,"With a par for the course tone, the speaker spoke at median rate tempo and at a neutral volume level throughout the presentation.",0-0-0-0
0,0,0,0,The typical range inflection in the voice adds a touch of emotion to the words spoken.,0-0-0-0
0,0,0,0,"""Can you create a male-specific voice with the natural volume level and common rhythm tempo of the speech requested?""",0-0-0-0
0,0,0,0,It was impressive how grandfather commanded attention from start to finish.,0-0-0-0
0,0,0,0,"Could you generate a boys-appropriate voice with a usual tone, please?",0-0-0-0
0,0,0,0,"I am searching for a manly-sounding voice that matches the criteria of speaking at a standard rate speed, using a expected pitch, and delivering the speech at a typical volume volume.",0-0-0-0
0,0,0,0,Can you assist me in locating a voice that possesses both average pitch and balanced loudness volume?,0-0-0-0
0,0,0,0,"The pitch, volume, and speed of this speech were expected, normative, and par for the course, respectively.",0-0-0-0
0,0,0,0,"Could you provide me with a voice that is distinctly manning-sounding and has a natural speaking rate, matching the speaker's natural pitch?",0-0-0-0
0,0,0,0,"What I need is a manful who can communicate their ideas clearly, consistently maintain a expected and standard, and speak at a status quo rate.",0-0-0-0
0,0,0,0,A common speech with a manning-specific voice presented at usual speed allowed for a seamless presentation.,0-0-0-0
0,0,0,0,Please generate a common amplitude voice and assist me in finding a voice that is natural in pitch.,0-0-0-0
0,0,0,0,Would it be possible for you to give me a voice that is explicitly father-like?,0-0-0-0
0,0,0,0,"The speaker's volume was balanced volume, and I kindly request a boyfriend-sounding voice.",0-0-0-0
0,0,0,0,Requesting a speaker with a regular-pitched voice and speaks at intermediate intensity volume.,0-0-0-0
0,0,0,0,"Looking for a voice that meets the requirements of being neutral in pitch, regular intensity in volume and medium in speed.",0-0-0-0
0,0,0,0,The lecturer's speech had both level and common elements.,0-0-0-0
0,0,0,0,"Generate a voice that has a average loudness volume, proceeds at in general tempo during the presentation, and has a desirable regular pitch level.",0-0-0-0
0,0,0,0,Your speech should be in a typical range tone and usual.,0-0-0-0
0,0,0,0,"A virile-specific voice with a par for the course volume is what I would appreciate, if you could generate it.",0-0-0-0
0,0,0,0,Please produce a voice characterized by its common amplitude and medium.,0-0-0-0
0,0,0,0,"I require a voice that has a typical pitched tone, please provide me with one.",0-0-0-0
0,0,0,0,Can I obtain a voice that reflects the qualities of a brother speaker and has a balanced pitch?,0-0-0-0
0,0,0,0,Could the presenter speak with a average tempo while utilizing male speaking characteristic upon my request?,0-0-0-0
0,0,0,0,I need a voice that embodies the characteristics of a masculinity and can speak at a usual tempo rate.,0-0-0-0
0,0,0,0,"It's difficult to hear the speaker, I wish he had conventional voice.",0-0-0-0
0,0,0,0,"""I need a voice with balanced loudness.""",0-0-0-0
0,0,0,0,The monotony of the lecture was only amplified by the speaker's consistent balanced loudness throughout.,0-0-0-0
0,0,0,0,The speaker's constant intonation intonation conveyed a consistent normal volume throughout the speech.,0-0-0-0
0,0,0,0,"Looking for a speaker with a routine pitch, who embodies the qualities of nephew and speaks at a normative velocity pace.",0-0-0-0
0,0,0,0,Can you generate a voice that has a usual pitch and matches my desired gentlemans?,0-0-0-0
0,0,0,0,"If possible, I would like to find an individual who possesses a voice that is standard volume and captivating at the same time.",0-0-0-0
0,0,0,0,"Generate a voice for me with a usual volume level, medium pitch, and speaking at a naturally pace that is distinctly sir-sounding.",0-0-0-0
0,0,0,0,"I need a voice that matches the gender of a boys, can you supply me with one through speech generation techniques?",0-0-0-0
0,0,0,0,"My ideal voice requires a medium tone, nephew gender, and a delivery speed of intermediate while maintaining the volume at central loudness level.",0-0-0-0
0,0,0,0,Could my speech feature a status quo pitch and exemplify traits of a mannish speaker in its voice?,0-0-0-0
0,0,0,0,The brother speaker requested a voice that corresponds to their gender and spoke at in general pace.,0-0-0-0
0,0,0,0,"With a consistently high standard pitch, this speech is characterized by a sense of urgency.",0-0-0-0
0,0,0,0,I want a voice that is moderate in terms of volume; not too soft or too loud.,0-0-0-0
0,0,0,0,Can you produce a voice that reflects the gender of a gentlemans individual?,0-0-0-0
0,0,0,0,I'm looking for a voice with an even status quo tone that can carry a tune.,0-0-0-0
0,0,0,0,"A voice that exhibits a regular rhythm-paced tempo, everyday-ranged pitch and natural volume is what I desire.",0-0-0-0
0,0,0,0,"I'm in need of a voice with mid-range, regular rhythm, and manful characteristics, thank you.",0-0-0-0
0,0,0,0,I would like a speaker whose vocal cords produce a balanced pitch and speaks in normative level volume.,0-0-0-0
0,0,0,0,"Throughout the entire speech, the speaker maintained a consistent balanced volume.",0-0-0-0
0,0,0,0,"I'm seeking a manful voice that has a mid-range tone and a routine rate of speech, please.",0-0-0-0
0,0,0,0,I asked for a voice with a common volume level and that matches the gender of a mannish during the talk which took place at a by default rate.,0-0-0-0
0,0,0,0,A expected pitched voice resonates from the speaker.,0-0-0-0
0,0,0,0,"This speech featured a normal-pitched, central loudness, and normative velocity that remained constant from beginning to end.",0-0-0-0
0,0,0,0,The speaker's usual went up and down during the speech.,0-0-0-0
0,0,0,0,"Looking for a speaker with a usual pitch, who embodies the qualities of husband and speaks at a usual pace.",0-0-0-0
0,0,0,0,"""I require a voice that can speak at a standard speed; is this something you can provide?""",0-0-0-0
0,0,0,0,I'm in search of a voice that combines a typical volume volume and boys-sounding qualities.,0-0-0-0
0,0,0,0,The speaker's volume was natural as I required a his-specific voice for this project.,0-0-0-0
0,0,0,0,In search of a voice that can maintain a regular speaking speed.,0-0-0-0
0,0,0,0,"In search of a speaker whose voice has a regular pitch, speaks at a standard tempo, and possesses typical volume in terms of volume, while also being specific to the gender of a boyfriend.",0-0-0-0
0,0,0,0,"Characterized by a intermediate pitch and a median rate tempo, this speech was presented.",0-0-0-0
0,0,0,0,"I want a voice that matches the gender of a manliness, can you do that?",0-0-0-0
0,0,0,0,I require a males-aligned regular voice with the same intermediate rate pace as the speaker.,0-0-0-0
0,0,0,0,It would be appreciated if you could speak at a volume of not too loud.,0-0-0-0
0,0,0,0,The speech needs to be conventional pitch-son with remarkable clarity.,0-0-0-0
0,0,0,0,"A voice with a intermediate rate speaking tempo is desired, alongside a voice that has a medium volume volume, which can be created.",0-0-0-0
0,0,0,0,Could you create a voice with a common volume level and provide me with a voice that is distinctly he-sounding?,0-0-0-0
0,0,0,0,This speech is characterized by a conventional pitch and a typical volume volume.,0-0-0-0
0,0,0,0,"I would like a voice that speaks at a status quo tempo, with the pitch falling in the mid-range range and a volume level of routine.",0-0-0-0
0,0,0,0,A voice that reflects the gender of a guys is necessary for my needs.,0-0-0-0
0,0,0,0,The regular intensity volume was used by the speaker during the delivery of the speech.,0-0-0-0
0,0,0,0,"Delivering the presentation with a everyday pitch and a mid-range speed tempo, the speaker engaged the audience.",0-0-0-0
0,0,0,0,It would be great if you could provide me with a voice that is balanced pitched.,0-0-0-0
0,0,0,0,I'm looking for a voice that is medium volume in volume and has typical range pitch.,0-0-0-0
0,0,0,0,"Delivered by the lecturer, this speech had a at a moderate pace tempo and fell in the level range.",0-0-0-0
0,0,0,0,The voice you generate should have a conventional rate speaking rate and be characterized by a common volume.,0-0-0-0
0,0,0,0,Can you help me find a voice with conventional pitch while also generating a voice that corresponds to the gentlemen gender with varying mid-range amplitude volume and typical cadence speed?,0-0-0-0
0,0,0,0,"I would like a voice that has a conventional volume level, speaks at a conventional rate speed, and has a pitch in the ordinary range.",0-0-0-0
0,0,0,0,The presentation's ordinary tempo was kept up by the speaker throughout the delivery.,0-0-0-0
0,0,0,0,Looking for a men voice that has a pitch that matches normative.,0-0-0-0
0,0,0,0,"Delivered with a routine pitch, the speech maintained a consistent everyday sound volume throughout.",0-0-0-0
0,0,0,0,"The presenter delivered at normative velocity, but can I have a voice that is distinctly manliness-sounding as well?",0-0-0-0
0,0,0,0,I need a voice that has a natural flow speaking rate and also sounds like a maleness.,0-0-0-0
0,0,0,0,"I require a voice with a conventional tone and matching the manhood gender, please.",0-0-0-0
0,0,0,0,Can you generate a virile-specific voice?,0-0-0-0
0,0,0,0,The balanced volume of the speaker's voice remained unchanged.,0-0-0-0
0,0,0,0,A constant intermediate was maintained during the entire speech.,0-0-0-0
0,0,0,0,"In order to complete this project, a voice that is his-specific, with consistent central loudness volume and typical speed of speech, is required.",0-0-0-0
0,0,0,0,Please create a voice that speaks at a routine pace while maintaining a volume level of standard level.,0-0-0-0
0,0,0,0,Could you generate a voice that is median volume in volume for a speech characterized by a mid-range pitch?,0-0-0-0
0,0,0,0,I would appreciate it if you could generate a voice that is central loudness in volume and has a regular pitch suitable for the gender of a father-in-law.,0-0-0-0
0,0,0,0,"I am seeking a voice that combines usual decibel level volume, medium tempo delivery, and intermediate pitch.",0-0-0-0
0,0,0,0,"To ensure optimal delivery, produce a voice with a typical amplitude volume level and let the presentation flow at a typical tempo speed.",0-0-0-0
0,0,0,0,Would it be possible to generate a voice that matches the gender of virility with the aid of generation technology?,0-0-0-0
0,0,0,0,"Searching for a typical speaking tempo voice that matches the gender of a boys, is it achievable?",0-0-0-0
0,0,0,0,"I need help finding a normative pitched voice and a sir voice that matches the ordinary tempo of the presentation, could you please assist me?",0-0-0-0
0,0,0,0,"When speaking, maintain a voice that is characterized by medium, medium, and medium volume.",0-0-0-0
0,0,0,0,"""It is important to me that the voice I choose is specific to the gender of man.""",0-0-0-0
0,0,0,0,Seeking a uncle-specific voice that speaks at a commonly tempo.,0-0-0-0
0,0,0,0,"From the balanced to the expected, the speaker's delivery style was both diverse and captivating.",0-0-0-0
0,0,0,0,"""Looking for a voice with a specific regular intensity, virility, and natural? Can you help me find one?""",0-0-0-0
0,0,0,0,The eerie nature of the ghost story was only amplified by the storyteller's unwavering routine throughout the entire tale.,0-0-0-0
0,0,0,0,"Speaking with remarkable clarity, the king speaker delivered the speech at a typical volume.",0-0-0-0
0,0,0,0,The voice I seek must possess a moderate tone.,0-0-0-0
0,0,0,0,The presentation's ordinary tempo was matched with a fluctuating ordinary noise level volume.,0-0-0-0
0,0,0,0,"In generating a voice, please keep in mind the males and common velocity of the presenter's delivery.",0-0-0-0
0,0,0,0,The talk maintained a typical tempo.,0-0-0-0
0,0,0,0,I’m looking for a voice with a ordinary pitch level and a common velocity speaking rate that also matches the gender of a virility.,0-0-0-0
0,0,0,0,"When it comes to communication, I value clarity like that of manful, as well as a balanced volume voice and common delivery like the presenter's.",0-0-0-0
0,0,0,0,The speaker spoke in a standard level volume during the delivery of the speech.,0-0-0-0
0,0,0,0,I kindly request a husband-sounding voice with a moderate pace delivery.,0-0-0-0
0,0,0,0,I am looking for a king who can speak at a routine pace with a ordinary and everyday sound that remains constant while expressing their ideas clearly.,0-0-0-0
0,0,0,0,The speech was delivered with a disciplined typical volume volume and a controlled par for the course pitch.,0-0-0-0
0,0,0,0,"As someone who prefers personalized voice recognition, I would appreciate receiving a voice specifically tailored to a father voice.",0-0-0-0
0,0,0,0,"With the lecturer's conventional rate speed, I require a voice that is neutral pitched.",0-0-0-0
0,0,0,0,"The delivery of the presentation was well-timed and perfectly executed at a routine speed, leaving a lasting impression on the audience.",0-0-0-0
0,0,0,0,My goal is to find a status quo-pitched voice with his characteristics and a specific intermediate intensity volume level that can captivate an audience from start to finish.,0-0-0-0
0,0,0,0,"My ideal voice requires a typical range tone, husband gender, and a delivery speed of natural while maintaining the volume at balanced level.",0-0-0-0
0,0,0,0,"Throughout the speech, the speaker maintained the same level of normal-pitched and status quo, creating a cohesive and polished presentation.",0-0-0-0
0,0,0,0,Looking for someone who can speak at a at a moderate pace rate.,0-0-0-0
0,0,0,0,The speed of delivery was usual and I was hoping for a voice specific to manning.,0-0-0-0
0,0,0,0,I am looking for a voice with moderate volume and conventional pitch. Could you create one for me?,0-0-0-0
0,0,0,0,"From beginning to end, man held the audience captive with her/his/their commanding style of speech.",0-0-0-0
0,0,0,0,I am searching for a sir-sounding voice that speaks at a conventional rate speed and has a average tone.,0-0-0-0
0,0,0,0,Please generate a voice for me that corresponds to the manning gender and has a ordinary pitch level.,0-0-0-0
0,0,0,0,Can you provide me with a voice that is balanced pitched?,0-0-0-0
0,0,0,0,"""I am looking for a voice with both balanced pitch level and he speaker's characteristics, please.""",0-0-0-0
0,0,0,0,Can you provide me with a voice that has a routine pitch and a clearly virile-specific sound?,0-0-0-0
0,0,0,0,The neutral pitch and moderate volume were evident in the delivery of this speech.,0-0-0-0
0,0,0,0,It was important to find a voice that was both usual in its speech and usual decibel level in its volume.,0-0-0-0
0,0,0,0,"Can someone kindly provide me with a male-sounding voice that speaks at a balanced tempo speed, uses a regular pitch, and delivers the speech at a usual decibel level volume?",0-0-0-0
0,0,0,0,"I need a voice that aligns with a masculinity speaker, and matches the usual decibel level volume and intermediate pace that the lecturer used.",0-0-0-0
0,0,0,0,The talk maintained a everyday rhythm tempo.,0-0-0-0
0,0,0,0,The speech delivered by the lecturer was characterized by standard and in general.,0-0-0-0
0,0,0,0,"My request is for a voice that is usual in pitch, speaks with a expected pace, and corresponds to the manning gender. Could you please assist me in finding one?",0-0-0-0
0,0,0,0,"Falling within the moderate range, this speech carries a somber and melancholic tone.",0-0-0-0
0,0,0,0,I would appreciate a voice-over that speaks at a usual pace as it suits my learning style.,0-0-0-0
0,0,0,0,"With average-pitched and intermediate rate as the defining features, the lecturer delivered his speech.",0-0-0-0
0,0,0,0,A constant average loudness was maintained during the entire speech.,0-0-0-0
0,0,0,0,I would appreciate receiving a maleness-specific voice that matched the average speed of speech.,0-0-0-0
0,0,0,0,"The manning-sounding speaker requests a voice that has a common volume level, a level pitch, and presents at a medium tempo tempo.",0-0-0-0
0,0,0,0,"""I am in need of a voice with a ordinary speaking rate, could you create one for me?""",0-0-0-0
0,0,0,0,"In need of a nephew voice with a conventional pitched sound, can you please assist me?",0-0-0-0
0,0,0,0,"Delivering this speech with a conventional pitch, could you provide me with a voice that matches the gender of a his?",0-0-0-0
0,0,0,0,"With a usual pace, the son speaker commanded attention from start to finish using a not too loud volume.",0-0-0-0
0,0,0,0,"With a voice that had a usual decibel level volume and at a average speed, uncle commanded attention from start to finish during the presentation.",0-0-0-0
0,0,0,0,Please generate a voice with a conventional rate speaking rate that is customized for a man as per my request.,0-0-0-0
0,0,0,0,"Could you assist me in finding a sir-specific voice, one that stays at balanced throughout my speech?",0-0-0-0
0,0,0,0,"I am searching for a voice that can speak at a requested medium, has a distinctly males-sounding tone, utilizes the preferred intermediate pitch and can vary their conventional pitch volume during speech.",0-0-0-0
0,0,0,0,I'm in need of a voice that possesses a average tone and a moderate speaking tempo.,0-0-0-0
0,0,0,0,The speaker adopts a tone tone while maintaining an neutral pitch.,0-0-0-0
0,0,0,0,"Could you generate a voice with a commonly, average, and usual decibel level to match my preferences?",0-0-0-0
0,0,0,0,I'm looking for a voice that is everyday sound and a tempo of normative.,0-0-0-0
0,0,0,0,Could you please generate a voice that meets the criteria of man gender and neutral pitch?,0-0-0-0
1,0,0,0,"For my needs, a voice matching the womanly and speaking at a intermediate pace is necessary.",1-0-0-0
1,0,0,0,"Could you generate a niece-appropriate voice with a neutral tone, please?",1-0-0-0
1,0,0,0,"""For the duration of the talk, could you please speak at a average rate and with a voice that corresponds to the mrs.?""",1-0-0-0
1,0,0,0,"I am searching for a voice that can adjust its standard, typical volume, and moderate accordingly, while also respecting the gender of a hers.",1-0-0-0
1,0,0,0,"Can you find a she-sounding voice that speaks at a average pace and with a balanced loudness volume, similar to the speech I heard?",1-0-0-0
1,0,0,0,The delivery of the speech was marked by remarkable clarity from the woman speaker at a moderate volume.,1-0-0-0
1,0,0,0,"With a request for a voice that is gentlewomen-sounding, the speaker also specifies a par for the course pitch.",1-0-0-0
1,0,0,0,"With a voice that commanded attention from start to finish, aunt requested a speaking tempo of conventional rate and a volume level of normative.",1-0-0-0
1,0,0,0,"""I need a voice that has a moderate volume volume level, median rate speaking tempo, and is madam.""",1-0-0-0
1,0,0,0,"I require a womanlike who can speak at a run-of-the-mill pace, express their ideas clearly, and maintain a average-pitched and intermediate consistency throughout the speech.",1-0-0-0
1,0,0,0,"A voice that is both distinctly sister-sounding and has a median volume volume, could you generate that for me?",1-0-0-0
1,0,0,0,Seeking a fresh voice with normative velocity speaking tempo and standard volume level specifications while taking inspiration from ladies's clear expression of ideas.,1-0-0-0
1,0,0,0,I am seeking a voice that speaks at a everyday speed with a typical range pitch that corresponds to the gender of a hers and is regular intensity in terms of loudness.,1-0-0-0
1,0,0,0,"I want a voice that can speak at conventional rate pace and use mid-range intonation, preferably with lady tone.",1-0-0-0
1,0,0,0,I need a girls-appropriate voice that speaks at a usual tempo tempo.,1-0-0-0
1,0,0,0,I'm looking for a queen voice that speaks at a in general rate.,1-0-0-0
1,0,0,0,Need a voice with a moderate pace speaking rate and ordinary volume that matches the gentlewoman gender throughout the speech.,1-0-0-0
1,0,0,0,"I would like a voice that matches the gender of a dame, can you provide it?",1-0-0-0
1,0,0,0,Kindly requesting a voice that is womanish-sounding with a normative pitch and a presentation delivery that is routine.,1-0-0-0
1,0,0,0,I require a grandmother-appropriate voice that is central loudness and speaks at a commonly rate.,1-0-0-0
1,0,0,0,"With a moderate pace speaking rate and balanced-toned, madame-specific qualities, the voice I require for this project has specific criteria to meet.",1-0-0-0
1,0,0,0,"Tailored to a females, the voice for the presentation flowed at conventional rate speed.",1-0-0-0
1,0,0,0,"I need a standard, madam-specific voice with status quo pitch.",1-0-0-0
1,0,0,0,I would like you to develop a voice that suits the gender of a aunt person.,1-0-0-0
1,0,0,0,"The natural pace of the lecturer's speech was impressive, but I'm trying to find a voice with a distinct daughter identity. Can you help me with that?",1-0-0-0
1,0,0,0,Could you please generate a females-specific voice with a typical range volume level?,1-0-0-0
1,0,0,0,Can you create a moderate toned voice that resembles female?,1-0-0-0
1,0,0,0,"If it's possible, I would love to have a voice that is tailored to a feminine. That would be much appreciated.",1-0-0-0
1,0,0,0,"Utilizing a moderate pitch, the lady speaker delivered a speech with remarkable clarity.",1-0-0-0
1,0,0,0,The grandmother speaker commanded attention from start to finish with a typical volume and a regular pace.,1-0-0-0
1,0,0,0,"In need of a voice that meets specific requirements: run-of-the-mill speaking rate, woman-specific, intermediate volume level, and ordinary pitch level.",1-0-0-0
1,0,0,0,Desiring a voice that represents the gender of a feminine with a usual tempo speaking tempo and unwavering moderate volume volume throughout the speech.,1-0-0-0
1,0,0,0,"It would be great if you could generate a voice that accurately represents the womanly gender, thank you.",1-0-0-0
1,0,0,0,"I am hoping for a voice that accurately represents the gender of a her, can you make that happen?",1-0-0-0
1,0,0,0,In search of a daughter-sounding voice with a intermediate tone and matching the speaker's ordinary speed.,1-0-0-0
1,0,0,0,Can a womanish-matched voice be created to speak at a status quo tempo?,1-0-0-0
1,0,0,0,"I need a common rhythm-speaking voice that has a average pitch and fits the characteristics of a daughter speaker, please.",1-0-0-0
1,0,0,0,Could I please request a mother style of speech for myself?,1-0-0-0
1,0,0,0,I would like you to develop a voice that suits the gender of a womanliness person.,1-0-0-0
1,0,0,0,"Please provide me with a speaker who contains the characteristics of a girls voice, has a typical pitch, and can maintain a run-of-the-mill volume level.",1-0-0-0
1,0,0,0,Seeking a central pace speaking tempo with consistent medium volume volume and a voice that reflects the gender of a ma'am.,1-0-0-0
1,0,0,0,Could you please assist me in finding a womanlike voice with a moderate pitch that matches the naturally tempo of the presentation?,1-0-0-0
1,0,0,0,Could you create a madam-based voice with regular intensity volume and balanced pitch?,1-0-0-0
1,0,0,0,Can you produce a voice that corresponds to the gender of madame?,1-0-0-0
1,0,0,0,"In need of a she voice, if possible, with a pitch of conventional.",1-0-0-0
1,0,0,0,"At natural rate, could you provide me with a distinctly womanliness-sounding voice that is normal in volume?",1-0-0-0
1,0,0,0,"""Could you provide me with a feminines-appropriate voice that is typical volume and characterized by a moderate pitch?""",1-0-0-0
1,0,0,0,"A voice that reflects the characteristics of a womanhood, is typical amplitude in terms of loudness, and speaks at a balanced speed is what I need.",1-0-0-0
1,0,0,0,"Could you please provide me with a voice matching the natural of the speaker, distinctly madame-sounding, and typical range in pitch as requested?",1-0-0-0
1,0,0,0,A speaker with the characteristics of conventional pitch and queen voice who can deliver a speech at naturally pace is what I am seeking.,1-0-0-0
1,0,0,0,"I need a usual decibel level, ma'am-specific voice with average pitch.",1-0-0-0
1,0,0,0,"Could you please generate a voice that corresponds to the feminines gender with a varying mid-range amplitude volume and run-of-the-mill speed, and assist me in finding a voice that is balanced in pitch?",1-0-0-0
1,0,0,0,"At a not too soft volume, the speech was delivered with remarkable clarity by the aunt speaker.",1-0-0-0
1,0,0,0,"""The speaker's consistent run-of-the-mill volume and their womanliness identity makes me want to find a voice with a similar intermediate pitch. Could you help me with that?""",1-0-0-0
1,0,0,0,I would like a voice that has the standard pitch and sounds like a her speaker. May I acquire that?,1-0-0-0
1,0,0,0,"""Please provide me with a voice that has a everyday tone and speaks at a ordinary pace, specific to the gender of a womanish.""",1-0-0-0
1,0,0,0,Please create a voice that fits the madam gender and has a run-of-the-mill volume level.,1-0-0-0
1,0,0,0,"The girlfriend delivered a speech with a everyday pitch and regular rhythm tempo, clearly expressing their ideas.",1-0-0-0
1,0,0,0,I would appreciate it if you could generate a voice that reflects the woman gender.,1-0-0-0
1,0,0,0,"For this project, I need a daughter-specific voice and the speaker's volume to be balanced loudness.",1-0-0-0
1,0,0,0,"""I am requesting a voice that is catered to the gender of lady.""",1-0-0-0
1,0,0,0,Can you generate a gentlewoman-specific voice?,1-0-0-0
1,0,0,0,"""I'm looking for a voice that matches the mother and has a average pace speaking pace. Can you help?""",1-0-0-0
1,0,0,0,The average of the speech was unwavering as a request was made for a voice that accurately reflects the gender of a madam.,1-0-0-0
1,0,0,0,The speaker kindly requests a feminines-sounding voice with a everyday pitch.,1-0-0-0
1,0,0,0,"Can you generate a voice that is moderate in pitch, speaks at a ordinary pace, and corresponds to the female gender? I require your assistance.",1-0-0-0
1,0,0,0,"I need a routine, womanlike-specific voice with average pitch.",1-0-0-0
1,0,0,0,"""Could you produce a ladies-appropriate voice with the central loudness volume level and natural flow tempo of speech for me?""",1-0-0-0
1,0,0,0,"At a conventional pitch volume, madame spoke with remarkable clarity throughout the entirety of the speech.",1-0-0-0
1,0,0,0,"From beginning to end, gals held the audience captive with her/his/their commanding style of speech.",1-0-0-0
1,0,0,0,"When developing the voice, could you ensure it is tailored to the woman of the speaker, has a not too soft that remains constant, and speaks at a regular rhythm pace?",1-0-0-0
1,0,0,0,Looking for a voice that sounds females with a usual tone and matches the speaker's speaking balanced.,1-0-0-0
1,0,0,0,"Ideally, the voice I'm looking for would be she and speak at a naturally speed while falling in the medium range.",1-0-0-0
1,0,0,0,Generate speech with a balanced range that is characteristic of the mrs. voice.,1-0-0-0
1,0,0,0,Is it possible to generate a voice that accurately matches the gender of a woman?,1-0-0-0
