gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_male,speed_slow,volume_normal,pitch_low,"A voice with a conventional pitch and a leisurely speaking tempo is desired, similar to a bass pitch.",0-1-0-1,N-1-0-1,,The voice has a basses pitch. Please generate a conventional pitch voice. Desiring a voice with a leisurely speaking tempo.
gender_male,speed_slow,volume_normal,pitch_low,"The desired speech style is a leisurely tempo and conventional pitch, similar to a bass voice.",0-1-0-1,N-1-0-1,,The voice has a basses pitch. Please generate a conventional pitch voice. Desiring a voice with a leisurely speaking tempo.
gender_male,speed_slow,volume_normal,pitch_low,"The preferred speaking style is one of a conventional pitch with a leisurely tempo, echoing that of a bass voice.",0-1-0-1,N-1-0-1,,The voice has a basses pitch. Please generate a conventional pitch voice. Desiring a voice with a leisurely speaking tempo.
gender_male,speed_slow,volume_normal,pitch_low,"A bass pitch voice isn't needed, but instead the desired speech style is that of a conventional pitch with a leisurely tempo.",0-1-0-1,N-1-0-1,,The voice has a basses pitch. Please generate a conventional pitch voice. Desiring a voice with a leisurely speaking tempo.
gender_male,speed_slow,volume_normal,pitch_low,"Desired is a speaking style that has a leisurely tempo and conventional pitch, similar to that of a bass voice.",0-1-0-1,N-1-0-1,,The voice has a basses pitch. Please generate a conventional pitch voice. Desiring a voice with a leisurely speaking tempo.
gender_female,speed_slow,volume_high,pitch_normal,The lecturer spoke leisurely yet maintained a consistent vigorous volume that evoked the characteristics of a gals' voice.,1-1-2-0,1-1-2-N,,The lecturer's speed was leisurely. The speaker maintained a consistent vigorous volume. I'm looking for a voice that reflects the characteristics of a gals.
gender_female,speed_slow,volume_high,pitch_normal,"The speaker's voice combined a leisurely pace with a consistently vigorous volume, echoing the qualities of a gals' voice.",1-1-2-0,1-1-2-N,,The lecturer's speed was leisurely. The speaker maintained a consistent vigorous volume. I'm looking for a voice that reflects the characteristics of a gals.
gender_female,speed_slow,volume_high,pitch_normal,"With a pace that was leisurely and a volume that remained consistently vigorous, the speaker emulated the traits of a gals' voice.",1-1-2-0,1-1-2-N,,The lecturer's speed was leisurely. The speaker maintained a consistent vigorous volume. I'm looking for a voice that reflects the characteristics of a gals.
gender_female,speed_slow,volume_high,pitch_normal,The voice of the lecturer matched that of a gals' with its leisurely speed and consistently vigorous volume.,1-1-2-0,1-1-2-N,,The lecturer's speed was leisurely. The speaker maintained a consistent vigorous volume. I'm looking for a voice that reflects the characteristics of a gals.
gender_female,speed_slow,volume_high,pitch_normal,"Evoking the characteristics of a gals' voice, the speaker blended a leisurely pace with a steady and energetic volume.",1-1-2-0,1-1-2-N,,The lecturer's speed was leisurely. The speaker maintained a consistent vigorous volume. I'm looking for a voice that reflects the characteristics of a gals.
gender_female,speed_normal,volume_high,pitch_high,"I seek a voice that maintains a consistent speaking pace, while also embodying the traits of a feminine speaker, with a high-pitched and loud volume.",1-0-2-2,1-0-2-2,,"Desiring a voice with a regular speaking tempo. May I have a voice that embodies the characteristics of a femaleness speaker? Generate a voice that has a raucous volume. I require a voice with a shrilly pitch level, thank you."
gender_female,speed_normal,volume_high,pitch_high,"My desire is for a voice that combines regular speaking tempo with the characteristics of a female speaker, while also possessing a raucous volume and shrilly pitch level.",1-0-2-2,1-0-2-2,,"Desiring a voice with a regular speaking tempo. May I have a voice that embodies the characteristics of a femaleness speaker? Generate a voice that has a raucous volume. I require a voice with a shrilly pitch level, thank you."
gender_female,speed_normal,volume_high,pitch_high,"The style of speech I desire is a blend of regular speaking tempo and feminine traits, with a voice that is raucous in volume and has a high-pitched, shrilly pitch level.",1-0-2-2,1-0-2-2,,"Desiring a voice with a regular speaking tempo. May I have a voice that embodies the characteristics of a femaleness speaker? Generate a voice that has a raucous volume. I require a voice with a shrilly pitch level, thank you."
gender_female,speed_normal,volume_high,pitch_high,"What I require in a voice is a consistent tempo and a feminine tone, along with a loud, raucous volume and a high-pitched, shrilly pitch level.",1-0-2-2,1-0-2-2,,"Desiring a voice with a regular speaking tempo. May I have a voice that embodies the characteristics of a femaleness speaker? Generate a voice that has a raucous volume. I require a voice with a shrilly pitch level, thank you."
gender_female,speed_normal,volume_high,pitch_high,"I am looking for a voice that embodies the traits of a female speaker, with a regular speaking pace and a volume that is both raucous and high-pitched, while also possessing a shrilly pitch level.",1-0-2-2,1-0-2-2,,"Desiring a voice with a regular speaking tempo. May I have a voice that embodies the characteristics of a femaleness speaker? Generate a voice that has a raucous volume. I require a voice with a shrilly pitch level, thank you."
gender_female,speed_normal,volume_normal,pitch_low,Generate a voice that speaks with the rhythm of a dame and with a low-key pitch.,1-0-0-1,1-0-N-1,,Please generate a voice that sounds like a dame. Please generate a voice that speaks at a regular rhythm pace. The pitch of this speech falls in the low-key range.
gender_female,speed_normal,volume_normal,pitch_low,"Create a voice that combines the characteristics of a dame's speech, including a regular rhythm pace and a low-key pitch.",1-0-0-1,1-0-N-1,,Please generate a voice that sounds like a dame. Please generate a voice that speaks at a regular rhythm pace. The pitch of this speech falls in the low-key range.
gender_female,speed_normal,volume_normal,pitch_low,Produce a voice that emulates a dame's speech style by incorporating a regular rhythm pace and a low-key pitch.,1-0-0-1,1-0-N-1,,Please generate a voice that sounds like a dame. Please generate a voice that speaks at a regular rhythm pace. The pitch of this speech falls in the low-key range.
gender_female,speed_normal,volume_normal,pitch_low,Fashion a voice that mirrors a dame's speech pattern with a regular pace and a pitch in the low-key range.,1-0-0-1,1-0-N-1,,Please generate a voice that sounds like a dame. Please generate a voice that speaks at a regular rhythm pace. The pitch of this speech falls in the low-key range.
gender_female,speed_normal,volume_normal,pitch_low,"Craft a voice that imitates a dame's speech, characterized by a regular rhythm pace and a low-key pitch.",1-0-0-1,1-0-N-1,,Please generate a voice that sounds like a dame. Please generate a voice that speaks at a regular rhythm pace. The pitch of this speech falls in the low-key range.
gender_female,speed_slow,volume_low,pitch_low,"I am seeking a soft-spoken voice with clear articulation and a calm pitch, with a slower speaking rate for added creepiness.",1-1-1-1,1-1-1-1,,I'm looking for a voice with a small volume level. dames expressed their ideas clearly. The pitch of the speaker's voice is calm. Could you generate a voice with a creep speaking rate?
gender_female,speed_slow,volume_low,pitch_low,"I need a voice that is softly spoken, clear in its articulation, with a calm pitch and a creepy slow rate of speech.",1-1-1-1,1-1-1-1,,I'm looking for a voice with a small volume level. dames expressed their ideas clearly. The pitch of the speaker's voice is calm. Could you generate a voice with a creep speaking rate?
gender_female,speed_slow,volume_low,pitch_low,"The style of speech I require is a quiet voice with clear diction and a steady, calm pitch, but with a slower rate that creates a creepy effect.",1-1-1-1,1-1-1-1,,I'm looking for a voice with a small volume level. dames expressed their ideas clearly. The pitch of the speaker's voice is calm. Could you generate a voice with a creep speaking rate?
gender_female,speed_slow,volume_low,pitch_low,"A voice with a subdued volume and clear enunciation, pitched calmly and speaking slowly, creates the unsettling and creepy effect I need.",1-1-1-1,1-1-1-1,,I'm looking for a voice with a small volume level. dames expressed their ideas clearly. The pitch of the speaker's voice is calm. Could you generate a voice with a creep speaking rate?
gender_female,speed_slow,volume_low,pitch_low,"To create the desired creepy tone, I request a speaker with soft-spoken clarity, a steady and calm pitch, and a slower speaking rate.",1-1-1-1,1-1-1-1,,I'm looking for a voice with a small volume level. dames expressed their ideas clearly. The pitch of the speaker's voice is calm. Could you generate a voice with a creep speaking rate?
gender_female,speed_normal,volume_high,pitch_normal,Generate a female voice that is sonorous in volume.,1-0-2-0,1-N-2-N,,I need a voice that is sonority in volume. Please generate a voice that sounds like a female.
gender_female,speed_normal,volume_high,pitch_normal,"Provide me with a sonorous, female-sounding voice.",1-0-2-0,1-N-2-N,,I need a voice that is sonority in volume. Please generate a voice that sounds like a female.
gender_female,speed_normal,volume_high,pitch_normal,Please create a voice that is both sonorous and feminine.,1-0-2-0,1-N-2-N,,I need a voice that is sonority in volume. Please generate a voice that sounds like a female.
gender_female,speed_normal,volume_high,pitch_normal,I require a female voice with an ample volume and resonance.,1-0-2-0,1-N-2-N,,I need a voice that is sonority in volume. Please generate a voice that sounds like a female.
gender_female,speed_normal,volume_high,pitch_normal,"Produce a resounding, feminine voice for me.",1-0-2-0,1-N-2-N,,I need a voice that is sonority in volume. Please generate a voice that sounds like a female.
gender_male,speed_fast,volume_low,pitch_low,"I require a king-specific, quiet, monotone-pitched voice with a swift speaking tempo for this project.",0-2-1-1,0-2-1-1,,I need a king-specific voice for this project. Please generate a quietness voice. Please provide me with a voice that sounds monotone pitched. Desiring a voice with a swifts speaking tempo.
gender_male,speed_fast,volume_low,pitch_low,"Give me a king-specific voice that is quiet and monotone-pitched, with a swift speaking tempo requested.",0-2-1-1,0-2-1-1,,I need a king-specific voice for this project. Please generate a quietness voice. Please provide me with a voice that sounds monotone pitched. Desiring a voice with a swifts speaking tempo.
gender_male,speed_fast,volume_low,pitch_low,The ideal voice for this project would be king-specific and exhibit a quiet and monotone-pitched quality with a swift speaking tempo.,0-2-1-1,0-2-1-1,,I need a king-specific voice for this project. Please generate a quietness voice. Please provide me with a voice that sounds monotone pitched. Desiring a voice with a swifts speaking tempo.
gender_male,speed_fast,volume_low,pitch_low,"I am seeking a voice for this project that has a king-specific sound, is quiet and monotone-pitched, and has a swift speaking tempo.",0-2-1-1,0-2-1-1,,I need a king-specific voice for this project. Please generate a quietness voice. Please provide me with a voice that sounds monotone pitched. Desiring a voice with a swifts speaking tempo.
gender_male,speed_fast,volume_low,pitch_low,"Please provide me with a voice that possesses a king-specific quality, quietness, monotone-pitch, and swift speaking tempo for this project.",0-2-1-1,0-2-1-1,,I need a king-specific voice for this project. Please generate a quietness voice. Please provide me with a voice that sounds monotone pitched. Desiring a voice with a swifts speaking tempo.
gender_female,speed_normal,volume_high,pitch_low,I'm seeking a womanlike-specific voice with sonorous volume and expected speaking rate and low pitch.,1-0-2-1,1-0-2-1,,I'm looking for a voice with a sonorously volume level. I need a womanlike-specific voice for this project. Need a voice with a expected speaking rate. The pitch of the speaker's voice is low.
gender_female,speed_normal,volume_high,pitch_low,"A voice with a low pitch, sonorous volume, and expected speaking rate that is womanlike-specific is what is required for this project.",1-0-2-1,1-0-2-1,,I'm looking for a voice with a sonorously volume level. I need a womanlike-specific voice for this project. Need a voice with a expected speaking rate. The pitch of the speaker's voice is low.
gender_female,speed_normal,volume_high,pitch_low,"This project demands a womanlike-specific voice that displays sonorous volume, low pitch, and an expected speaking rate.",1-0-2-1,1-0-2-1,,I'm looking for a voice with a sonorously volume level. I need a womanlike-specific voice for this project. Need a voice with a expected speaking rate. The pitch of the speaker's voice is low.
gender_female,speed_normal,volume_high,pitch_low,"The style of speech required for this project should contain a low pitch, sonorous volume, expected speaking rate, and should be womanlike-specific.",1-0-2-1,1-0-2-1,,I'm looking for a voice with a sonorously volume level. I need a womanlike-specific voice for this project. Need a voice with a expected speaking rate. The pitch of the speaker's voice is low.
gender_female,speed_normal,volume_high,pitch_low,"For this project, the preferred style of speech should possess a womanlike-specific voice with sonorous volume, low pitch, and an expected speaking rate.",1-0-2-1,1-0-2-1,,I'm looking for a voice with a sonorously volume level. I need a womanlike-specific voice for this project. Need a voice with a expected speaking rate. The pitch of the speaker's voice is low.
gender_male,speed_normal,volume_normal,pitch_high,The speech was delivered with a standard volume but incorporated a squeals pitch and an intermediate pace.,0-0-0-2,N-0-0-2,,The speech was characterized by a standard volume. The speaker uses a squeals pitch. The speech moved at intermediate pace.
gender_male,speed_normal,volume_normal,pitch_high,"In terms of delivery, the speech had a standard volume, squeals pitch, and an intermediate pace.",0-0-0-2,N-0-0-2,,The speech was characterized by a standard volume. The speaker uses a squeals pitch. The speech moved at intermediate pace.
gender_male,speed_normal,volume_normal,pitch_high,"The speaker incorporated a standard volume, squeals pitch, and an intermediate pace while giving the speech.",0-0-0-2,N-0-0-2,,The speech was characterized by a standard volume. The speaker uses a squeals pitch. The speech moved at intermediate pace.
gender_male,speed_normal,volume_normal,pitch_high,"The style of speech encompassed a standard volume, squeals pitch, and an intermediate pace.",0-0-0-2,N-0-0-2,,The speech was characterized by a standard volume. The speaker uses a squeals pitch. The speech moved at intermediate pace.
gender_male,speed_normal,volume_normal,pitch_high,"The speech can be described as having a standard volume, with the speaker utilizing a squeals pitch and moving at an intermediate pace.",0-0-0-2,N-0-0-2,,The speech was characterized by a standard volume. The speaker uses a squeals pitch. The speech moved at intermediate pace.
gender_male,speed_fast,volume_normal,pitch_low,"Could you generate a low pitched, male-specific voice with a hastened speaking rate?",0-2-0-1,0-2-N-1,,Could you generate a voice with a hastens speaking rate? I'd like a voice that is specific to the gender of a man. This speech is characterized by a low pitched pitch.
gender_male,speed_fast,volume_normal,pitch_low,"Can you create a voice that has a rapid pace, low pitch, and male-specific sound?",0-2-0-1,0-2-N-1,,Could you generate a voice with a hastens speaking rate? I'd like a voice that is specific to the gender of a man. This speech is characterized by a low pitched pitch.
gender_male,speed_fast,volume_normal,pitch_low,I'm looking for a male-specific voice that has a quickened speaking rate and a low pitch.,0-2-0-1,0-2-N-1,,Could you generate a voice with a hastens speaking rate? I'd like a voice that is specific to the gender of a man. This speech is characterized by a low pitched pitch.
gender_male,speed_fast,volume_normal,pitch_low,"A fast-paced, low pitched, male-specific voice is what I'm seeking - could you generate it?",0-2-0-1,0-2-N-1,,Could you generate a voice with a hastens speaking rate? I'd like a voice that is specific to the gender of a man. This speech is characterized by a low pitched pitch.
gender_male,speed_fast,volume_normal,pitch_low,"Can you create a voice that embodies a man's gender, has a hastened speaking rate, and a low pitched quality?",0-2-0-1,0-2-N-1,,Could you generate a voice with a hastens speaking rate? I'd like a voice that is specific to the gender of a man. This speech is characterized by a low pitched pitch.
gender_male,speed_fast,volume_low,pitch_high,"The gentleman expressed their ideas clearly with a gentle volume, swift delivery, and without screeching pitch.",0-2-1-2,0-2-1-2,,gentleman expressed their ideas clearly. I need a voice that is gentle in volume. This speech is delivered with a screeches pitch. The speaker's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_high,"The speaker's gentle volume, clear expression of ideas, swift delivery, and absence of screeching pitch characterize their style of speech.",0-2-1-2,0-2-1-2,,gentleman expressed their ideas clearly. I need a voice that is gentle in volume. This speech is delivered with a screeches pitch. The speaker's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_high,"This style of speech features clear expression of ideas, gentle volume, and swift delivery, but lacks screeching pitch that could be heard in other styles.",0-2-1-2,0-2-1-2,,gentleman expressed their ideas clearly. I need a voice that is gentle in volume. This speech is delivered with a screeches pitch. The speaker's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_high,"With a gentle volume, clear expression of ideas, and swift delivery without screeching pitch, the gentleman's style of speech is effective and engaging.",0-2-1-2,0-2-1-2,,gentleman expressed their ideas clearly. I need a voice that is gentle in volume. This speech is delivered with a screeches pitch. The speaker's delivery was swiftness.
gender_male,speed_fast,volume_low,pitch_high,"The style of speech that employs gentle volume, clear expression of ideas, swift delivery, and absence of screeching pitch is exemplified by the gentleman's delivery.",0-2-1-2,0-2-1-2,,gentleman expressed their ideas clearly. I need a voice that is gentle in volume. This speech is delivered with a screeches pitch. The speaker's delivery was swiftness.
gender_male,speed_fast,volume_high,pitch_high,"The high-pitched, sonorous voice delivered the speech at a rapid pace.",0-2-2-2,N-2-2-2,,This speech has a high pitched pitch. Generate a voice that has a sonority volume. I need a voice that speaks at a moving at a fast pace speed.
gender_male,speed_fast,volume_high,pitch_high,An energetic and expressive voice with both volume and speed characterized this speech.,0-2-2-2,N-2-2-2,,This speech has a high pitched pitch. Generate a voice that has a sonority volume. I need a voice that speaks at a moving at a fast pace speed.
gender_male,speed_fast,volume_high,pitch_high,"The speaker's voice was both resonantly loud and pitched high, while also moving quickly through their words.",0-2-2-2,N-2-2-2,,This speech has a high pitched pitch. Generate a voice that has a sonority volume. I need a voice that speaks at a moving at a fast pace speed.
gender_male,speed_fast,volume_high,pitch_high,"With its powerful, amplified tone and quickly-delivered content, this speech utilized a high-pitched, sonorous voice.",0-2-2-2,N-2-2-2,,This speech has a high pitched pitch. Generate a voice that has a sonority volume. I need a voice that speaks at a moving at a fast pace speed.
gender_male,speed_fast,volume_high,pitch_high,"A unique combination of a high voice, resonant volume, and fast pace characterized this compelling and engaging speech.",0-2-2-2,N-2-2-2,,This speech has a high pitched pitch. Generate a voice that has a sonority volume. I need a voice that speaks at a moving at a fast pace speed.
gender_male,speed_fast,volume_low,pitch_normal,Can you generate a sir's gender-specific voice that speaks quickly and in a low volume?,0-2-1-0,0-2-1-N,,Can you generate a voice that represents the gender of a sir? I need a voice that speaks at a quickening speed. The speech was delivered at a quieted volume.
gender_male,speed_fast,volume_low,pitch_normal,"I am looking for a quick-speaking, quiet-voiced representation of a male sir's voice, can you produce that?",0-2-1-0,0-2-1-N,,Can you generate a voice that represents the gender of a sir? I need a voice that speaks at a quickening speed. The speech was delivered at a quieted volume.
gender_male,speed_fast,volume_low,pitch_normal,"Generate a voice that corresponds to the gender of a sir, speaks at a quicker pace, and at a lowered volume.",0-2-1-0,0-2-1-N,,Can you generate a voice that represents the gender of a sir? I need a voice that speaks at a quickening speed. The speech was delivered at a quieted volume.
gender_male,speed_fast,volume_low,pitch_normal,"The style of speech I require includes a gender-specific sir's voice speaking quickly and quietly, can you create that?",0-2-1-0,0-2-1-N,,Can you generate a voice that represents the gender of a sir? I need a voice that speaks at a quickening speed. The speech was delivered at a quieted volume.
gender_male,speed_fast,volume_low,pitch_normal,Can you generate a voice that embodies a male sir's gender and speaks at an accelerated pace while maintaining a subdued volume?,0-2-1-0,0-2-1-N,,Can you generate a voice that represents the gender of a sir? I need a voice that speaks at a quickening speed. The speech was delivered at a quieted volume.
gender_female,speed_slow,volume_low,pitch_high,Can you give me a softly murmured daughter-like voice with a high-pitched squeak and a slow lecturer's pace?,1-1-1-2,1-1-1-2,,"Could you provide me with a voice that is distinctly daughter-sounding? The voice has a squeaked pitch. The lecturer's speed was slowly. Throughout the speech, the volume remained murmur."
gender_female,speed_slow,volume_low,pitch_high,I'm looking for a daughter-esque voice with a squeaky pitch and a slow-paced lecture style that maintains a murmured volume throughout.,1-1-1-2,1-1-1-2,,"Could you provide me with a voice that is distinctly daughter-sounding? The voice has a squeaked pitch. The lecturer's speed was slowly. Throughout the speech, the volume remained murmur."
gender_female,speed_slow,volume_low,pitch_high,"Is it possible to provide a voice that's distinctly daughter-like in its high-pitched squeak, with a lecturer's slow pace and constant murmur.",1-1-1-2,1-1-1-2,,"Could you provide me with a voice that is distinctly daughter-sounding? The voice has a squeaked pitch. The lecturer's speed was slowly. Throughout the speech, the volume remained murmur."
gender_female,speed_slow,volume_low,pitch_high,"Requesting a daughter-sounding voice with a squeaky pitch, akin to a murmuring lecturer who delivers their speech at a slow pace throughout.",1-1-1-2,1-1-1-2,,"Could you provide me with a voice that is distinctly daughter-sounding? The voice has a squeaked pitch. The lecturer's speed was slowly. Throughout the speech, the volume remained murmur."
gender_female,speed_slow,volume_low,pitch_high,"In search of a voice that is distinctly like a daughter's with a squeaky pitch, a murmured volume and a lecture pace that's slow and steady.",1-1-1-2,1-1-1-2,,"Could you provide me with a voice that is distinctly daughter-sounding? The voice has a squeaked pitch. The lecturer's speed was slowly. Throughout the speech, the volume remained murmur."
gender_male,speed_normal,volume_low,pitch_high,I'm searching for a male voice with a consistent murmur and a squeaky tone.,0-0-1-2,0-N-1-2,,I'm looking for a voice that has a squeak tone. Could you provide me with a voice that matches the gender of a man? The speaker maintained a consistent murmur volume.
gender_male,speed_normal,volume_low,pitch_high,Can you offer a man's voice that has a steady murmur and a high-pitched tone?,0-0-1-2,0-N-1-2,,I'm looking for a voice that has a squeak tone. Could you provide me with a voice that matches the gender of a man? The speaker maintained a consistent murmur volume.
gender_male,speed_normal,volume_low,pitch_high,"The style of speech I desire is a squeaky tone in line with a male's gender, and a steady murmur volume.",0-0-1-2,0-N-1-2,,I'm looking for a voice that has a squeak tone. Could you provide me with a voice that matches the gender of a man? The speaker maintained a consistent murmur volume.
gender_male,speed_normal,volume_low,pitch_high,In search of a masculine voice that maintains a consistent murmur and has a high-pitched tone.,0-0-1-2,0-N-1-2,,I'm looking for a voice that has a squeak tone. Could you provide me with a voice that matches the gender of a man? The speaker maintained a consistent murmur volume.
gender_male,speed_normal,volume_low,pitch_high,"My ideal speech style is a man's voice with a consistent and steady murmur, coupled with a squeaky tone.",0-0-1-2,0-N-1-2,,I'm looking for a voice that has a squeak tone. Could you provide me with a voice that matches the gender of a man? The speaker maintained a consistent murmur volume.
gender_male,speed_slow,volume_low,pitch_low,"Seeking a voice that speaks slowly and has a consistent, soft-spoken volume with a clear and hollow tone of masculinity.",0-1-1-1,0-1-1-1,,In search of a voice with a slowness speaking tempo. masculinity spoke with remarkable clarity. I'm looking for a voice that has a hollow tone. The speaker maintained a consistent soft-spoken volume.
gender_male,speed_slow,volume_low,pitch_low,"The speaker's masculine voice carried a consistent, soft-spoken volume with a slow tempo and a remarkable clarity of the hollow tone.",0-1-1-1,0-1-1-1,,In search of a voice with a slowness speaking tempo. masculinity spoke with remarkable clarity. I'm looking for a voice that has a hollow tone. The speaker maintained a consistent soft-spoken volume.
gender_male,speed_slow,volume_low,pitch_low,"In search of a hollow-toned, slow-speaking, and consistent soft-spoken volume of a masculine voice with remarkable clarity.",0-1-1-1,0-1-1-1,,In search of a voice with a slowness speaking tempo. masculinity spoke with remarkable clarity. I'm looking for a voice that has a hollow tone. The speaker maintained a consistent soft-spoken volume.
gender_male,speed_slow,volume_low,pitch_low,"Looking for a clear and masculine voice with a consistent, slow-speaking tempo and a hollow tone in the search.",0-1-1-1,0-1-1-1,,In search of a voice with a slowness speaking tempo. masculinity spoke with remarkable clarity. I'm looking for a voice that has a hollow tone. The speaker maintained a consistent soft-spoken volume.
gender_male,speed_slow,volume_low,pitch_low,"The speaker's remarkable clarity of a consistent, soft-spoken volume with a slow tempo and hollow tone of masculinity is what I seek.",0-1-1-1,0-1-1-1,,In search of a voice with a slowness speaking tempo. masculinity spoke with remarkable clarity. I'm looking for a voice that has a hollow tone. The speaker maintained a consistent soft-spoken volume.
gender_male,speed_fast,volume_high,pitch_normal,The speaker's speech style was characterized by fluctuating volume between loud and soft with a flowing presentation at a hastened speed.,0-2-2-0,N-2-2-N,,The volume of the speech fluctuated between aloud and aloud. The presentation flowed at hasten speed.
gender_male,speed_fast,volume_high,pitch_normal,A fast-paced and dynamic speech style was observed as the speaker alternated between loud and soft volumes during the flowing presentation.,0-2-2-0,N-2-2-N,,The volume of the speech fluctuated between aloud and aloud. The presentation flowed at hasten speed.
gender_male,speed_fast,volume_high,pitch_normal,"The speaker employed a style of speech that encompassed rapid delivery and varied volume levels, ranging from loud to soft, during the flowing presentation.",0-2-2-0,N-2-2-N,,The volume of the speech fluctuated between aloud and aloud. The presentation flowed at hasten speed.
gender_male,speed_fast,volume_high,pitch_normal,"Using a dynamic style of speech, the speaker varied volume levels between loud and soft and spoke rapidly during the flowing presentation.",0-2-2-0,N-2-2-N,,The volume of the speech fluctuated between aloud and aloud. The presentation flowed at hasten speed.
gender_male,speed_fast,volume_high,pitch_normal,An energetic and lively speech style was exhibited as the speaker alternated between loud and soft volumes and delivered the presentation at a hastened speed.,0-2-2-0,N-2-2-N,,The volume of the speech fluctuated between aloud and aloud. The presentation flowed at hasten speed.
gender_female,speed_fast,volume_low,pitch_high,I require a female-sounding voice that speaks rapidly and sometimes softly.,1-2-1-2,1-2-1-2,,"I need a voice that speaks at a hurriedly speed. Is it possible to generate a voice that matches the gender of a womanhood? I'm interested in a voice with a squealed pitch level, please. The volume of the speech fluctuated between hushed and hushed."
gender_female,speed_fast,volume_low,pitch_high,Can a voice be generated that matches femininity and speaks with haste while also alternating between quietness?,1-2-1-2,1-2-1-2,,"I need a voice that speaks at a hurriedly speed. Is it possible to generate a voice that matches the gender of a womanhood? I'm interested in a voice with a squealed pitch level, please. The volume of the speech fluctuated between hushed and hushed."
gender_female,speed_fast,volume_low,pitch_high,"I am seeking a high-pitched, squeaky voice that may sometimes be spoken softly.",1-2-1-2,1-2-1-2,,"I need a voice that speaks at a hurriedly speed. Is it possible to generate a voice that matches the gender of a womanhood? I'm interested in a voice with a squealed pitch level, please. The volume of the speech fluctuated between hushed and hushed."
gender_female,speed_fast,volume_low,pitch_high,"The speaker's volume oscillated from a whisper to a whisper, and I wish to find a voice that does the same with a female tone.",1-2-1-2,1-2-1-2,,"I need a voice that speaks at a hurriedly speed. Is it possible to generate a voice that matches the gender of a womanhood? I'm interested in a voice with a squealed pitch level, please. The volume of the speech fluctuated between hushed and hushed."
