gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
U,P,P,U,"The speaker's [speed] pace, coupled with their [volume] voice, held the audience captivated throughout the entire presentation.",,,U-P-P-U,The speaker's speed was [speed]. The volume of the speaker's voice was [volume].
U,P,P,U,"As the speaker's [volume] voice carried across the room, their [speed] speech kept the audience engaged from start to finish.",,,U-P-P-U,The speaker's speed was [speed]. The volume of the speaker's voice was [volume].
U,P,P,U,"The speaker's [speed] delivery, matched with their [volume] tone, created an impactful and engaging message.",,,U-P-P-U,The speaker's speed was [speed]. The volume of the speaker's voice was [volume].
U,P,P,U,"By adjusting their [volume] level and [speed] pace, the speaker effectively conveyed their message to the audience.",,,U-P-P-U,The speaker's speed was [speed]. The volume of the speaker's voice was [volume].
U,P,P,U,"The audience was mesmerized by the speaker's [speed] rate and [volume] projection, allowing them to successfully convey their message.",,,U-P-P-U,The speaker's speed was [speed]. The volume of the speaker's voice was [volume].
P,P,U,P,"I am searching for a [speed] paced voice with [gender] who captivates the audience from beginning to end, and it must be [pitch] pitched.",,,P-P-U-P,"In search of a voice with a [speed] speaking tempo. [gender] commanded attention from start to finish. I need a voice that is [pitch] pitched, please."
P,P,U,P,"Urgently seeking a voice that is [pitch] pitched and [speed] paced, where [gender] commands attention from start to finish.",,,P-P-U-P,"In search of a voice with a [speed] speaking tempo. [gender] commanded attention from start to finish. I need a voice that is [pitch] pitched, please."
P,P,U,P,Looking for a [speed] speaking tempo voice that is [pitch] pitched and [gender] captivates the audience from beginning to end.,,,P-P-U-P,"In search of a voice with a [speed] speaking tempo. [gender] commanded attention from start to finish. I need a voice that is [pitch] pitched, please."
P,P,U,P,"I require a [pitch] pitched voice with a [speed] paced speaking tempo, where the [gender] speaker commands attention from start to finish.",,,P-P-U-P,"In search of a voice with a [speed] speaking tempo. [gender] commanded attention from start to finish. I need a voice that is [pitch] pitched, please."
P,P,U,P,"In need of a voice that is [pitch] pitched and [speed] paced, while [gender] captures the audience from beginning to end.",,,P-P-U-P,"In search of a voice with a [speed] speaking tempo. [gender] commanded attention from start to finish. I need a voice that is [pitch] pitched, please."
P,U,P,P,Can you generate a [gender]-specific voice with a [pitch] pitch and a [volume] volume?,,,P-U-P-P,Can you generate a voice that represents the gender of a [gender]? This speech is delivered with a [pitch] pitch. The volume of the speaker's voice was [volume].
P,U,P,P,Deliver this speech with a [pitch] pitch and a [volume] volume that captures the gender of [gender].,,,P-U-P-P,Can you generate a voice that represents the gender of a [gender]? This speech is delivered with a [pitch] pitch. The volume of the speaker's voice was [volume].
P,U,P,P,"The [pitch]-pitched voice you generate should reflect the [gender], while the [volume] volume of the speaker's voice is also crucial.",,,P-U-P-P,Can you generate a voice that represents the gender of a [gender]? This speech is delivered with a [pitch] pitch. The volume of the speaker's voice was [volume].
P,U,P,P,"The [pitch] pitch and [volume] volume of this speaker's voice should accurately represent the gender of [gender], can you generate such a voice?",,,P-U-P-P,Can you generate a voice that represents the gender of a [gender]? This speech is delivered with a [pitch] pitch. The volume of the speaker's voice was [volume].
U,U,P,P,The speaker delivered his speech with [volume] and [pitch].,,,U-U-P-P,The speaker's volume was [volume]. The pitch of this speech is [pitch].
U,U,P,P,"Delivering a speech with [volume] and [pitch], the speaker captured the audience's attention.",,,U-U-P-P,The speaker's volume was [volume]. The pitch of this speech is [pitch].
U,U,P,P,"With [volume] and [pitch] as the speaker's style of speech, the audience was mesmerized.",,,U-U-P-P,The speaker's volume was [volume]. The pitch of this speech is [pitch].
U,U,P,P,The speech was marked by [volume] and [pitch] as the speaker delivered it.,,,U-U-P-P,The speaker's volume was [volume]. The pitch of this speech is [pitch].
U,U,P,P,"While maintaining [volume] and [pitch] throughout the speech, the speaker was able to convey his message effectively.",,,U-U-P-P,The speaker's volume was [volume]. The pitch of this speech is [pitch].
P,U,U,P,I'm in need of a [gender] voice that sounds [pitch] pitched.,,,P-U-U-P,"I'm in need of a [gender] voice, if possible. Can you help me find a voice that sounds [pitch] pitched?"
P,U,U,P,Can you help me find a [pitch] pitched [gender] voice?,,,P-U-U-P,"I'm in need of a [gender] voice, if possible. Can you help me find a voice that sounds [pitch] pitched?"
P,U,U,P,I'm looking for a [gender] voice that has a [pitch] pitch. Can you assist me?,,,P-U-U-P,"I'm in need of a [gender] voice, if possible. Can you help me find a voice that sounds [pitch] pitched?"
P,U,U,P,I need help finding a voice that is [pitch] pitched and aligns with [gender].,,,P-U-U-P,"I'm in need of a [gender] voice, if possible. Can you help me find a voice that sounds [pitch] pitched?"
P,U,U,P,Could you assist me in locating a [gender] voice that has a [pitch] pitch?,,,P-U-U-P,"I'm in need of a [gender] voice, if possible. Can you help me find a voice that sounds [pitch] pitched?"
P,P,P,P,"I am seeking a [gender] voice with a [speed] speaking tempo, [pitch] pitched tone, and a [volume] volume level if possible.",,,P-P-P-P,"I'm in need of a [gender] voice, if possible. Desiring a voice with a [speed] speaking tempo. I need a voice that is [pitch] pitched, please. Could you create a voice with a [volume] volume level?"
P,P,P,P,"If possible, I am looking for a voice with a [speed] speaking tempo and [pitch] pitch, that also has a [volume] volume level, and ideally is [gender].",,,P-P-P-P,"I'm in need of a [gender] voice, if possible. Desiring a voice with a [speed] speaking tempo. I need a voice that is [pitch] pitched, please. Could you create a voice with a [volume] volume level?"
P,P,P,P,"Could you create a voice that is [gender] with a [speed] speaking tempo, [pitch] pitched tone, and [volume] volume level please?",,,P-P-P-P,"I'm in need of a [gender] voice, if possible. Desiring a voice with a [speed] speaking tempo. I need a voice that is [pitch] pitched, please. Could you create a voice with a [volume] volume level?"
P,P,P,P,"I am looking for a [gender] voice that has a [speed] speaking tempo, [pitch] pitch, and [volume] volume level if possible.",,,P-P-P-P,"I'm in need of a [gender] voice, if possible. Desiring a voice with a [speed] speaking tempo. I need a voice that is [pitch] pitched, please. Could you create a voice with a [volume] volume level?"
P,P,P,P,"If possible, I am interested in a [gender] voice with a [speed] speaking tempo, [pitch] pitch, and [volume] volume level.",,,P-P-P-P,"I'm in need of a [gender] voice, if possible. Desiring a voice with a [speed] speaking tempo. I need a voice that is [pitch] pitched, please. Could you create a voice with a [volume] volume level?"
U,U,P,U,I'm looking for a [volume] voice that is not too loud or too quiet.,,,U-U-P-U,I'm looking for a voice that is [volume] in terms of volume.
U,U,P,U,Can you recommend a voice that is [volume] in volume?,,,U-U-P-U,I'm looking for a voice that is [volume] in terms of volume.
U,U,P,U,"My ideal voice would be [volume], clear and articulate.",,,U-U-P-U,I'm looking for a voice that is [volume] in terms of volume.
U,U,P,U,Could you find me a voice that is [volume] and has a soothing tone?,,,U-U-P-U,I'm looking for a voice that is [volume] in terms of volume.
U,U,P,U,I need a voice that is [volume] and has good enunciation.,,,U-U-P-U,I'm looking for a voice that is [volume] in terms of volume.
P,U,P,U,I would appreciate receiving a voice specifically tailored to a [gender] with a [volume] volume.,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Generate a voice that has a [volume] volume.
P,U,P,U,"Generate a voice that has a [volume] volume, specifically tailored to a [gender], as I would appreciate it.",,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Generate a voice that has a [volume] volume.
P,U,P,U,"A [gender]-specific voice with a [volume] volume is what I would appreciate, if you could generate it.",,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Generate a voice that has a [volume] volume.
P,U,P,U,Can you generate a voice that is both [gender]-specific and has a [volume] volume? I would appreciate it.,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Generate a voice that has a [volume] volume.
P,U,P,U,I would appreciate it if you could generate a voice with a [volume] volume that is specifically tailored to a [gender].,,,P-U-P-U,I would appreciate receiving a voice specifically tailored to a [gender]. Generate a voice that has a [volume] volume.
U,P,U,P,I need a voice that speaks at a [speed] speed and is [pitch] in pitch.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. Please provide a voice that is [pitch] in pitch.
U,P,U,P,Can you provide me with a voice that is [speed] in speed and [pitch] in pitch?,,,U-P-U-P,I need a voice that speaks at a [speed] speed. Please provide a voice that is [pitch] in pitch.
U,P,U,P,Please give me a voice that has [pitch] pitch and speaks at a [speed] speed.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. Please provide a voice that is [pitch] in pitch.
U,P,U,P,"In need of a voice that is [pitch] and can speak at a [speed] speed, please.",,,U-P-U-P,I need a voice that speaks at a [speed] speed. Please provide a voice that is [pitch] in pitch.
U,P,U,P,I require a voice that can speak at a [speed] speed and has a [pitch] pitch.,,,U-P-U-P,I need a voice that speaks at a [speed] speed. Please provide a voice that is [pitch] in pitch.
U,P,U,U,"(tone) Fast-paced speech indicated a mood, with the speed of speech at [speed].",,,U-P-U-U,The speed of speech was [speed].
U,P,U,U,Mood tone speech was delivered with speed at [speed].,,,U-P-U-U,The speed of speech was [speed].
U,P,U,U,"At a pace of [speed], the mood tone speech conveyed the message.",,,U-P-U-U,The speed of speech was [speed].
U,P,U,U,The tone of speech was further emphasized by the speed at [speed].,,,U-P-U-U,The speed of speech was [speed].
U,P,U,U,"Tone, mood speech was delivered impressively fast, at [speed].",,,U-P-U-U,The speed of speech was [speed].
U,P,P,P,"I'm interested in a voice with a [pitch] pitch level and the volume of the speaker's voice was [volume], can you also create a voice that speaks at a [speed] rate?",,,U-P-P-P,"I'm interested in a voice with a [pitch] pitch level, please. The volume of the speaker's voice was [volume]. Can you create a voice that speaks at a [speed] rate?"
U,P,P,P,"Can you create a voice that speaks at a [speed] rate and has a [pitch] pitch level, while also matching the speaker's voice volume with [volume]?",,,U-P-P-P,"I'm interested in a voice with a [pitch] pitch level, please. The volume of the speaker's voice was [volume]. Can you create a voice that speaks at a [speed] rate?"
U,P,P,P,"Please create a voice that matches the quality of the speaker, with a [pitch] pitch level, [volume] volume, and a [speed] rate of speech.",,,U-P-P-P,"I'm interested in a voice with a [pitch] pitch level, please. The volume of the speaker's voice was [volume]. Can you create a voice that speaks at a [speed] rate?"
U,P,P,P,"I'd like a voice that has a [pitch] pitch level, the same [volume] volume as the speaker, and a [speed] rate of speech. Can you create that for me?",,,U-P-P-P,"I'm interested in a voice with a [pitch] pitch level, please. The volume of the speaker's voice was [volume]. Can you create a voice that speaks at a [speed] rate?"
U,P,P,P,"Can you create a voice that has the same [volume] volume as the speaker, while also having a [pitch] pitch level and a [speed] rate of speech that I'm interested in?",,,U-P-P-P,"I'm interested in a voice with a [pitch] pitch level, please. The volume of the speaker's voice was [volume]. Can you create a voice that speaks at a [speed] rate?"
P,P,P,U,I'd like a [gender]-specific voice that remains at a consistent [volume] and speaks at a [speed] pace.,,,P-P-P-U,"I'd like a voice that is specific to the gender of a [gender]. Throughout the speech, the volume remained [volume]. Please generate a voice that speaks at a [speed] pace."
P,P,P,U,"Can you create a voice that takes into account the [gender] of the speaker, maintains a steady [volume] throughout, and speaks at a [speed] pace?",,,P-P-P-U,"I'd like a voice that is specific to the gender of a [gender]. Throughout the speech, the volume remained [volume]. Please generate a voice that speaks at a [speed] pace."
P,P,P,U,"When developing the voice, could you ensure it is tailored to the [gender] of the speaker, has a [volume] that remains constant, and speaks at a [speed] pace?",,,P-P-P-U,"I'd like a voice that is specific to the gender of a [gender]. Throughout the speech, the volume remained [volume]. Please generate a voice that speaks at a [speed] pace."
P,P,P,U,"My ideal voice would sound appropriate for a [gender], remain at a steady [volume], and speak at a [speed] pace that is comfortable for the listener.",,,P-P-P-U,"I'd like a voice that is specific to the gender of a [gender]. Throughout the speech, the volume remained [volume]. Please generate a voice that speaks at a [speed] pace."
P,P,P,U,"Please design a voice that reflects the [gender] of the speaker, maintains a consistent [volume], and speaks at a [speed] pace that is not too fast or slow.",,,P-P-P-U,"I'd like a voice that is specific to the gender of a [gender]. Throughout the speech, the volume remained [volume]. Please generate a voice that speaks at a [speed] pace."
P,P,U,U,I'm looking for a voice that reflects the characteristics of a [gender] and speaks at a [speed] rate.,,,P-P-U-U,I'm looking for a voice that reflects the characteristics of a [gender]. Can you create a voice that speaks at a [speed] rate?
P,P,U,U,Can you create a voice that speaks at a [speed] rate and reflects the characteristics of a [gender]?,,,P-P-U-U,I'm looking for a voice that reflects the characteristics of a [gender]. Can you create a voice that speaks at a [speed] rate?
P,P,U,U,Can you create a [gender]-specific voice that speaks at a [speed] rate?,,,P-P-U-U,I'm looking for a voice that reflects the characteristics of a [gender]. Can you create a voice that speaks at a [speed] rate?
P,P,U,U,I need a voice that embodies the characteristics of a [gender] and can speak at a [speed] rate.,,,P-P-U-U,I'm looking for a voice that reflects the characteristics of a [gender]. Can you create a voice that speaks at a [speed] rate?
P,P,U,U,Please create a voice that matches the [gender] characteristics and speaks at a [speed] rate.,,,P-P-U-U,I'm looking for a voice that reflects the characteristics of a [gender]. Can you create a voice that speaks at a [speed] rate?
P,U,U,U,I'd like a gender-specific voice when it comes to [gender].,,,P-U-U-U,I'd like a voice that is specific to the gender of a [gender].
P,U,U,U,My preference is for a voice that reflects the gender of the [gender] I'm referring to.,,,P-U-U-U,I'd like a voice that is specific to the gender of a [gender].
P,U,U,U,A voice that corresponds to the gender of the [gender] would be ideal.,,,P-U-U-U,I'd like a voice that is specific to the gender of a [gender].
P,U,U,U,It's important for me to have a voice that is tailored to the gender of the [gender].,,,P-U-U-U,I'd like a voice that is specific to the gender of a [gender].
P,U,U,U,"When it comes to [gender], I prefer a voice that is specific to their gender.",,,P-U-U-U,I'd like a voice that is specific to the gender of a [gender].
U,U,U,P,Please provide me with a voice that sounds [pitch] pitched and tempo tempoed.,,,U-U-U-P,Please provide me with a voice that sounds [pitch] pitched.
U,P,P,U,The speech I require must be delivered at the appropriate [volume] and [speed] for our event.,,,U-P-P-U,The speech was delivered at a [volume] volume. I need a voice that speaks at a [speed] speed.
U,P,P,U,Finding a speaker with the right [volume] and [speed] is important for the success of the speech.,,,U-P-P-U,The speech was delivered at a [volume] volume. I need a voice that speaks at a [speed] speed.
U,P,P,U,I am searching for someone with the ability to deliver a speech at the appropriate [volume] and [speed].,,,U-P-P-U,The speech was delivered at a [volume] volume. I need a voice that speaks at a [speed] speed.
U,P,P,U,It is crucial to have a speaker who can adjust their [volume] and [speed] during their speech.,,,U-P-P-U,The speech was delivered at a [volume] volume. I need a voice that speaks at a [speed] speed.
U,P,P,U,We need a speaker who can adjust their [volume] and [speed] based on the audience and occasion.,,,U-P-P-U,The speech was delivered at a [volume] volume. I need a voice that speaks at a [speed] speed.
P,P,U,P,"Can I find a voice with [pitch] pitch level, [speed] speaking rate and matches the gender of a [gender]?",,,P-P-U-P,"I'm interested in a voice with a [pitch] pitch level, please. Need a voice with a [speed] speaking rate. Is it possible to generate a voice that matches the gender of a [gender]?"
P,P,U,P,I¡¯m looking for a voice with a [pitch] pitch level and a [speed] speaking rate that also matches the gender of a [gender].,,,P-P-U-P,"I'm interested in a voice with a [pitch] pitch level, please. Need a voice with a [speed] speaking rate. Is it possible to generate a voice that matches the gender of a [gender]?"
P,P,U,P,"A voice that encompasses a [pitch] pitch level, the [speed] speaking rate, and the gender of a [gender] is what I'm seeking.",,,P-P-U-P,"I'm interested in a voice with a [pitch] pitch level, please. Need a voice with a [speed] speaking rate. Is it possible to generate a voice that matches the gender of a [gender]?"
P,P,U,P,"May I have a voice that embodies specific traits such as [pitch] pitch level, [speed] speaking rate, and the gender of a [gender]?",,,P-P-U-P,"I'm interested in a voice with a [pitch] pitch level, please. Need a voice with a [speed] speaking rate. Is it possible to generate a voice that matches the gender of a [gender]?"
P,P,U,P,I'm interested in a voice that has a [pitch] pitch level along with a [speed] speaking rate and matches the gender of a [gender].,,,P-P-U-P,"I'm interested in a voice with a [pitch] pitch level, please. Need a voice with a [speed] speaking rate. Is it possible to generate a voice that matches the gender of a [gender]?"
P,U,P,P,The [gender]-specific voice utilized in this project was characterized by a [volume] volume and a pitch that falls in the [pitch] range.,,,P-U-P-P,The speech was characterized by a [volume] volume. I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,P,P,"In this project, the desired [gender]-specific voice should have a [volume] volume and a pitch that falls in the [pitch] range.",,,P-U-P-P,The speech was characterized by a [volume] volume. I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,P,P,"A [volume] volume was used in the speech with a [gender]-specific voice, and the pitch falls in the [pitch] range.",,,P-U-P-P,The speech was characterized by a [volume] volume. I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,P,P,"This speech was characterized by a [volume] volume and a pitch that falls in the [pitch] range, which fits the needs of a [gender]-specific voice for this project.",,,P-U-P-P,The speech was characterized by a [volume] volume. I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,P,P,"The [gender]-specific voice required for this project should have a [volume] volume and pitch that falls in the [pitch] range, which is similar to the speech characterized by these features.",,,P-U-P-P,The speech was characterized by a [volume] volume. I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
U,U,P,P,"The speaker's volume was [volume], but I was more focused on helping them find a voice that sounds [pitch] pitched.",,,U-U-P-P,The speaker's volume was [volume]. Can you help me find a voice that sounds [pitch] pitched?
U,U,P,P,"Despite the [volume] speaker, I tried to concentrate on assisting in finding a voice with a [pitch] tone.",,,U-U-P-P,The speaker's volume was [volume]. Can you help me find a voice that sounds [pitch] pitched?
U,U,P,P,"While the speaker used [volume], my priority was to aid in discovering a voice that has a [pitch] pitch.",,,U-U-P-P,The speaker's volume was [volume]. Can you help me find a voice that sounds [pitch] pitched?
U,U,P,P,I tried to disregard the [volume] of the speaker and concentrate on finding a [pitch] tone for their voice.,,,U-U-P-P,The speaker's volume was [volume]. Can you help me find a voice that sounds [pitch] pitched?
U,U,P,P,"At first, I noticed the speaker's [volume], but my attention soon shifted to finding a voice with a [pitch] pitch.",,,U-U-P-P,The speaker's volume was [volume]. Can you help me find a voice that sounds [pitch] pitched?
P,U,U,P,I require [gender]-specific voice with a speech falling in the [pitch] range for this project.,,,P-U-U-P,I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,U,P,"For this project, I am looking for a voice that is [gender]-specific and has a pitch range of [pitch].",,,P-U-U-P,I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,U,P,This project demands a voice that is both [gender]-specific and falls in the [pitch] range for the speech.,,,P-U-U-P,I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,U,P,A [gender]-specific voice with a pitch range of [pitch] is needed for this project.,,,P-U-U-P,I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,U,U,P,The voice required for this project must be [gender]-specific and its pitch must fall in the [pitch] range.,,,P-U-U-P,I need a [gender]-specific voice for this project. The pitch of this speech falls in the [pitch] range.
P,P,P,P,"The lecturer's speed was [speed] and I'm looking for a voice that has a [pitch] tone with a [volume] volume and aligns with the gender of a [gender], please.",,,P-P-P-P,"The lecturer's speed was [speed]. I'm looking for a voice that has a [pitch] tone. Please create a voice that has a [volume] volume. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"Could you create a voice that aligns with the gender of a [gender] and has [speed] speed, [pitch] tone, and [volume] volume, please?",,,P-P-P-P,"The lecturer's speed was [speed]. I'm looking for a voice that has a [pitch] tone. Please create a voice that has a [volume] volume. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"I'm seeking a voice that has [pitch] tone, [volume] volume, and matches the gender of a [gender], as well as the lecturer's [speed] speed.",,,P-P-P-P,"The lecturer's speed was [speed]. I'm looking for a voice that has a [pitch] tone. Please create a voice that has a [volume] volume. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"Please generate a voice that aligns with the gender of a [gender], has [pitch] tone and [volume] volume, and resembles the lecturer's [speed] speed.",,,P-P-P-P,"The lecturer's speed was [speed]. I'm looking for a voice that has a [pitch] tone. Please create a voice that has a [volume] volume. Could you generate a voice that aligns with the gender of a [gender], please?"
P,P,P,P,"The voice I'm looking for should have [pitch] tone, [volume] volume, be specific to [gender], and have the same speed as the lecturer, which was [speed].",,,P-P-P-P,"The lecturer's speed was [speed]. I'm looking for a voice that has a [pitch] tone. Please create a voice that has a [volume] volume. Could you generate a voice that aligns with the gender of a [gender], please?"
U,U,P,U,The speaker maintained a consistent [volume] throughout their speech.,,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,Their speech was characterized by a steady [volume] from beginning to end.,,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,"From start to finish, the speaker spoke with an unwavering [volume].",,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
U,U,P,U,The [volume] stayed the same throughout the entirety of the speech.,,,U-U-P-U,"Throughout the speech, the volume remained [volume]."
P,U,P,U,Could you create a [volume]-level voice that is distinctly [gender]-sounding for me?,,,P-U-P-U,Could you create a voice with a [volume] volume level? Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,P,U,I am looking for a [gender]-sounding voice with a [volume]-level volume. Can you create that for me?,,,P-U-P-U,Could you create a voice with a [volume] volume level? Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,P,U,Can you provide me with a [gender]-sounding voice that has a specific [volume]-level volume?,,,P-U-P-U,Could you create a voice with a [volume] volume level? Could you provide me with a voice that is distinctly [gender]-sounding?
P,U,P,U,I am in need of a voice that is both [gender]-sounding and at a specific [volume]-level. Could you help me with this request?,,,P-U-P-U,Could you create a voice with a [volume] volume level? Could you provide me with a voice that is distinctly [gender]-sounding?
U,P,U,P,The speaker's speed was [speed] and this speech is characterized by a [pitch] pitch.,,,U-P-U-P,The speaker's speed was [speed]. This speech is characterized by a [pitch] pitch.
U,P,U,P,"With a [pitch] pitch, this speech was delivered at a [speed] speed.",,,U-P-U-P,The speaker's speed was [speed]. This speech is characterized by a [pitch] pitch.
U,P,U,P,This speech had a [pitch] pitch and was delivered at a [speed] speed by the speaker.,,,U-P-U-P,The speaker's speed was [speed]. This speech is characterized by a [pitch] pitch.
U,P,U,P,A [pitch] pitch and [speed] speed were the defining features of the speaker's delivery in this speech.,,,U-P-U-P,The speaker's speed was [speed]. This speech is characterized by a [pitch] pitch.
U,P,U,U,"Desiring a voice with a [speed] speaking tempo, inflection tone, and rhythm cadence.",,,U-P-U-U,Desiring a voice with a [speed] speaking tempo.
U,P,U,U,"I'm seeking a voice with a [speed] speaking tempo and inflection tone, displaying a level pace.",,,U-P-U-U,Desiring a voice with a [speed] speaking tempo.
U,P,U,U,"Looking for a voice with [speed] speaking tempo, pitch inflection, and fluidity rhythm.",,,U-P-U-U,Desiring a voice with a [speed] speaking tempo.
U,P,U,U,"Searching for a voice that speaks with a [speed] tempo and tone inflection, conveying a style cadence.",,,U-P-U-U,Desiring a voice with a [speed] speaking tempo.
U,P,U,U,I want a voice that speaks at a [speed] tempo and possesses intonation inflection with a flow rhythm.,,,U-P-U-U,Desiring a voice with a [speed] speaking tempo.
U,P,P,P,Please generate a [speed]-paced voice with [pitch] pitch and consistent [volume].,,,U-P-P-P,"Please generate a voice that speaks at a [speed] pace. This speech has a [pitch] pitch. Throughout the speech, the volume remained [volume]."
U,P,P,P,"The ideal speech should have [pitch] pitch, [speed] pace, and [volume] volume throughout.",,,U-P-P-P,"Please generate a voice that speaks at a [speed] pace. This speech has a [pitch] pitch. Throughout the speech, the volume remained [volume]."
U,P,P,P,"When generating speech, ensure to keep a [volume] volume and [pitch] pitch consistent at [speed] pace.",,,U-P-P-P,"Please generate a voice that speaks at a [speed] pace. This speech has a [pitch] pitch. Throughout the speech, the volume remained [volume]."
U,P,P,P,"For the best outcome, please create a voice that maintains [volume] volume and [pitch] pitch while speaking at a [speed] pace.",,,U-P-P-P,"Please generate a voice that speaks at a [speed] pace. This speech has a [pitch] pitch. Throughout the speech, the volume remained [volume]."
P,P,P,U,The presenter's [speed] delivery with a [gender] appropriate voice remained [volume] throughout the speech.,,,P-P-P-U,"The presenter's delivery was [speed]. I require a voice that corresponds to the gender of a [gender]. Throughout the speech, the volume remained [volume]."
P,P,P,U,"With a voice of [gender] appropriate gender, the presenter maintained [volume] throughout their [speed] delivery.",,,P-P-P-U,"The presenter's delivery was [speed]. I require a voice that corresponds to the gender of a [gender]. Throughout the speech, the volume remained [volume]."
P,P,P,U,"Throughout the speech, the [volume] volume was maintained by the presenter's delivery with an appropriate [gender] voice at [speed].",,,P-P-P-U,"The presenter's delivery was [speed]. I require a voice that corresponds to the gender of a [gender]. Throughout the speech, the volume remained [volume]."
P,P,P,U,"With an [gender] appropriate voice, the presenter's [speed] delivery did not waver in [volume] volume throughout the speech.",,,P-P-P-U,"The presenter's delivery was [speed]. I require a voice that corresponds to the gender of a [gender]. Throughout the speech, the volume remained [volume]."
P,P,P,U,The [speed] delivery by the presenter with [gender] appropriate voice remained [volume] throughout the entirety of the speech.,,,P-P-P-U,"The presenter's delivery was [speed]. I require a voice that corresponds to the gender of a [gender]. Throughout the speech, the volume remained [volume]."
P,P,U,U,I need someone who can speak at a [speed] tempo and embodies the voice of a [gender].,,,P-P-U-U,Looking for a voice that speaks at a [speed] tempo. Can you generate a voice that represents the gender of a [gender]?
